기준일자,주요국가대륙명,국가명,목적구분,인원,전년동기,증감률
202210,아시아,몽골,유학연수,196.0,149.0,31.5
202210,아시아,몽골,기타,397.0,102.0,289.2
202210,아시아,몽골,전체,8002.0,424.0,1_787.3
202210,아시아,우즈베키스탄,관광,893.0,42.0,2_026.2
202210,아시아,우즈베키스탄,상용,130.0,112.0,16.1
202210,아시아,우즈베키스탄,공용,0.0,12.0,-100.0
202210,아시아,우즈베키스탄,유학연수,276.0,40.0,590.0
202210,아시아,우즈베키스탄,기타,2462.0,988.0,149.2
202210,아시아,우즈베키스탄,전체,3761.0,1194.0,215.0
202210,아시아,미얀마,관광,1961.0,1616.0,21.3
202210,아시아,미얀마,상용,55.0,3.0,1_733.3
202210,아시아,미얀마,공용,29.0,0.0,0
202210,아시아,미얀마,유학연수,44.0,38.0,15.8
202210,아시아,미얀마,기타,5117.0,3405.0,50.3
202210,아시아,미얀마,전체,7206.0,5062.0,42.4
202210,아시아,GCC,관광,1824.0,125.0,1_359.2
202210,아시아,GCC,상용,23.0,96.0,-76.0
202210,아시아,GCC,공용,12.0,133.0,-91.0
202210,아시아,GCC,유학연수,27.0,5.0,440.0
202210,아시아,GCC,기타,172.0,158.0,8.9
202210,아시아,GCC,전체,2058.0,517.0,298.1
202210,아시아,카자흐스탄,관광,1737.0,66.0,2_531.8
202210,아시아,카자흐스탄,상용,25.0,0.0,0
202210,아시아,카자흐스탄,공용,10.0,27.0,-63.0
202210,아시아,카자흐스탄,유학연수,14.0,2.0,600.0
202210,아시아,카자흐스탄,기타,1139.0,469.0,142.9
202210,아시아,카자흐스탄,전체,2925.0,564.0,418.6
202210,아시아,튀르키예,관광,1092.0,89.0,1_127.0
202210,아시아,튀르키예,상용,9.0,26.0,-65.4
202210,아시아,튀르키예,공용,6.0,26.0,-76.9
202210,아시아,튀르키예,유학연수,22.0,4.0,450.0
202210,아시아,튀르키예,기타,1022.0,444.0,130.2
202210,아시아,튀르키예,전체,2151.0,589.0,265.2
202210,아시아,캄보디아,관광,548.0,68.0,705.9
202210,아시아,캄보디아,상용,21.0,0.0,0
202210,아시아,캄보디아,공용,81.0,7.0,1_057.1
202210,아시아,캄보디아,유학연수,23.0,2.0,1_050.0
202210,아시아,캄보디아,기타,2774.0,167.0,1_561.1
202210,아시아,캄보디아,전체,3447.0,244.0,1_312.7
202210,아시아,스리랑카,관광,302.0,19.0,1_489.5
202210,아시아,스리랑카,상용,35.0,0.0,0
202210,아시아,스리랑카,공용,1.0,4.0,-75.0
202210,아시아,스리랑카,유학연수,13.0,0.0,0
202210,아시아,스리랑카,기타,1559.0,316.0,393.4
202210,아시아,스리랑카,전체,1910.0,339.0,463.4
202210,아시아,방글라데시,관광,237.0,77.0,207.8
202210,아시아,방글라데시,상용,74.0,7.0,957.1
202210,아시아,방글라데시,공용,64.0,14.0,357.1
202210,아시아,방글라데시,유학연수,18.0,1.0,1_700.0
202210,아시아,방글라데시,기타,835.0,148.0,464.2
202210,아시아,방글라데시,전체,1228.0,247.0,397.2
202210,아시아,파키스탄,관광,284.0,15.0,1_793.3
202210,아시아,파키스탄,상용,120.0,20.0,500.0
202210,아시아,파키스탄,공용,27.0,7.0,285.7
202210,아시아,파키스탄,유학연수,29.0,6.0,383.3
202210,아시아,파키스탄,기타,1129.0,70.0,1_512.9
202210,아시아,파키스탄,전체,1589.0,118.0,1_246.6
202210,아시아,이스라엘,관광,1348.0,73.0,1_746.6
202210,아시아,이스라엘,상용,8.0,31.0,-74.2
202210,아시아,이스라엘,공용,0.0,1.0,-100.0
202210,아시아,이스라엘,유학연수,4.0,0.0,0
202210,아시아,이스라엘,기타,49.0,78.0,-37.2
202210,아시아,이스라엘,전체,1409.0,183.0,669.9
202210,아시아,이란,관광,339.0,12.0,2_725.0
202210,아시아,이란,상용,30.0,1.0,2_900.0
202210,아시아,이란,공용,8.0,0.0,0
202210,아시아,이란,유학연수,6.0,5.0,20.0
202210,아시아,이란,기타,39.0,13.0,200.0
202210,아시아,이란,전체,422.0,31.0,1_261.3
202210,아시아,기타,관광,1305.0,128.0,919.5
202210,아시아,기타,상용,632.0,450.0,40.4
202210,아시아,기타,공용,325.0,41.0,692.7
202210,아시아,기타,유학연수,54.0,64.0,-15.6
202210,아시아,기타,기타,3046.0,576.0,428.8
202210,아시아,기타,전체,5362.0,1259.0,325.9
202210,아메리카,연도대륙,관광,72360.0,9798.0,638.5
202210,아메리카,연도대륙,상용,299.0,167.0,79.0
202210,아메리카,연도대륙,공용,1477.0,1551.0,-4.8
202210,아메리카,연도대륙,유학연수,68.0,31.0,119.4
202210,아메리카,연도대륙,기타,17818.0,15229.0,17.0
202210,아메리카,연도대륙,전체,92022.0,26776.0,243.7
202210,아메리카,미국,관광,58193.0,9185.0,533.6
202210,아메리카,미국,상용,209.0,67.0,211.9
202210,아메리카,미국,공용,1431.0,1438.0,-0.5
202210,아메리카,미국,유학연수,40.0,14.0,185.7
202210,아메리카,미국,기타,13687.0,10903.0,25.5
202210,아메리카,미국,전체,73560.0,21607.0,240.4
202210,아메리카,캐나다,관광,9772.0,495.0,1_874.1
202210,아메리카,캐나다,상용,29.0,43.0,-32.6
202210,아메리카,캐나다,공용,13.0,6.0,116.7
202210,아메리카,캐나다,유학연수,5.0,4.0,25.0
202210,아메리카,캐나다,기타,3386.0,3899.0,-13.2
202210,아메리카,캐나다,전체,13205.0,4447.0,196.9
202210,아메리카,브라질,관광,1143.0,7.0,16_228.6
202210,아메리카,브라질,상용,20.0,47.0,-57.4
202210,아메리카,브라질,공용,6.0,7.0,-14.3
202210,아메리카,브라질,유학연수,6.0,3.0,100.0
202210,아메리카,브라질,기타,251.0,115.0,118.3
202210,아메리카,브라질,전체,1426.0,179.0,696.6
202210,아메리카,멕시코,관광,1030.0,68.0,1_414.7
202210,아메리카,멕시코,상용,7.0,0.0,0
202210,아메리카,멕시코,공용,6.0,5.0,20.0
202210,아메리카,멕시코,유학연수,4.0,3.0,33.3
202210,아메리카,멕시코,기타,251.0,178.0,41.0
202210,아메리카,멕시코,전체,1298.0,254.0,411.0
202210,아메리카,기타,관광,2222.0,43.0,5_067.4
202210,아메리카,기타,상용,34.0,10.0,240.0
202210,아메리카,기타,공용,21.0,95.0,-77.9
202210,아메리카,기타,유학연수,13.0,7.0,85.7
202210,아메리카,기타,기타,243.0,134.0,81.3
202210,아메리카,기타,전체,2533.0,289.0,776.5
202210,유럽,연도대륙,관광,44023.0,5341.0,724.2
202210,유럽,연도대륙,상용,578.0,381.0,51.7
202210,유럽,연도대륙,공용,134.0,159.0,-15.7
202210,유럽,연도대륙,유학연수,141.0,170.0,-17.1
202210,유럽,연도대륙,기타,12054.0,9502.0,26.9
202210,유럽,연도대륙,전체,56930.0,15553.0,266.0
202210,유럽,러시아,관광,3028.0,418.0,624.4
202210,유럽,러시아,상용,62.0,116.0,-46.6
202210,유럽,러시아,공용,6.0,30.0,-80.0
202210,유럽,러시아,유학연수,34.0,76.0,-55.3
202210,유럽,러시아,기타,3423.0,2438.0,40.4
202210,유럽,러시아,전체,6553.0,3078.0,112.9
202210,유럽,영국,관광,5785.0,653.0,785.9
202210,유럽,영국,상용,69.0,24.0,187.5
202210,유럽,영국,공용,14.0,23.0,-39.1
202210,유럽,영국,유학연수,4.0,0.0,0
202210,유럽,영국,기타,743.0,409.0,81.7
202210,유럽,영국,전체,6615.0,1109.0,496.5
202210,유럽,독일,관광,7100.0,922.0,670.1
202210,유럽,독일,상용,123.0,69.0,78.3
202210,유럽,독일,공용,26.0,18.0,44.4
202210,유럽,독일,유학연수,28.0,14.0,100.0
202210,유럽,독일,기타,1931.0,1337.0,44.4
202210,유럽,독일,전체,9208.0,2360.0,290.2
202210,유럽,프랑스,관광,8263.0,672.0,1_129.6
202210,유럽,프랑스,상용,112.0,38.0,194.7
202210,유럽,프랑스,공용,24.0,13.0,84.6
202210,유럽,프랑스,유학연수,16.0,42.0,-61.9
202210,유럽,프랑스,기타,1124.0,835.0,34.6
202210,유럽,프랑스,전체,9539.0,1600.0,496.2
202210,유럽,이탈리아,관광,2593.0,271.0,856.8
202210,유럽,이탈리아,상용,24.0,25.0,-4.0
202210,유럽,이탈리아,공용,4.0,8.0,-50.0
202210,유럽,이탈리아,유학연수,7.0,3.0,133.3
202210,유럽,이탈리아,기타,247.0,265.0,-6.8
202210,유럽,이탈리아,전체,2875.0,572.0,402.6
202210,유럽,네덜란드,관광,2197.0,230.0,855.2
202210,유럽,네덜란드,상용,12.0,9.0,33.3
202210,유럽,네덜란드,공용,3.0,3.0,0.0
202210,유럽,네덜란드,유학연수,7.0,2.0,250.0
202210,유럽,네덜란드,기타,1024.0,923.0,10.9
202210,유럽,네덜란드,전체,3243.0,1167.0,177.9
202210,유럽,우크라이나,관광,632.0,342.0,84.8
202210,유럽,우크라이나,상용,27.0,12.0,125.0
202210,유럽,우크라이나,공용,3.0,6.0,-50.0
202210,유럽,우크라이나,유학연수,3.0,5.0,-40.0
202210,유럽,우크라이나,기타,666.0,896.0,-25.7
202210,유럽,우크라이나,전체,1331.0,1261.0,5.6
202210,유럽,스페인,관광,2085.0,161.0,1_195.0
202210,유럽,스페인,상용,9.0,13.0,-30.8
202210,유럽,스페인,공용,5.0,6.0,-16.7
202210,유럽,스페인,유학연수,7.0,5.0,40.0
202210,유럽,스페인,기타,162.0,125.0,29.6
202210,유럽,스페인,전체,2268.0,310.0,631.6
202210,유럽,루마니아,관광,685.0,182.0,276.4
202210,유럽,루마니아,상용,9.0,3.0,200.0
202210,유럽,루마니아,공용,2.0,2.0,0.0
202210,유럽,루마니아,유학연수,1.0,1.0,0.0
202210,유럽,루마니아,기타,188.0,188.0,0.0
202210,유럽,루마니아,전체,885.0,376.0,135.4
202210,유럽,노르웨이,관광,628.0,121.0,419.0
202210,유럽,노르웨이,상용,15.0,5.0,200.0
202210,유럽,노르웨이,공용,1.0,5.0,-80.0
202210,유럽,노르웨이,유학연수,1.0,0.0,0
202210,유럽,노르웨이,기타,48.0,48.0,0.0
202210,유럽,노르웨이,전체,693.0,179.0,287.2
202210,유럽,스웨덴,관광,1165.0,124.0,839.5
202210,유럽,스웨덴,상용,10.0,8.0,25.0
202210,유럽,스웨덴,공용,6.0,9.0,-33.3
202210,유럽,스웨덴,유학연수,4.0,2.0,100.0
202210,유럽,스웨덴,기타,57.0,53.0,7.5
202210,유럽,스웨덴,전체,1242.0,196.0,533.7
202210,유럽,폴란드,관광,1219.0,154.0,691.6
202210,유럽,폴란드,상용,11.0,6.0,83.3
202210,유럽,폴란드,공용,0.0,0.0,0
202210,유럽,폴란드,유학연수,1.0,4.0,-75.0
202210,유럽,폴란드,기타,474.0,264.0,79.5
202210,유럽,폴란드,전체,1705.0,428.0,298.4
202210,유럽,스위스,관광,1376.0,116.0,1_086.2
202210,유럽,스위스,상용,6.0,5.0,20.0
202210,유럽,스위스,공용,1.0,3.0,-66.7
202210,유럽,스위스,유학연수,3.0,5.0,-40.0
202210,유럽,스위스,기타,72.0,55.0,30.9
202210,유럽,스위스,전체,1458.0,184.0,692.4
202210,유럽,포르투갈,관광,468.0,31.0,1_409.7
202210,유럽,포르투갈,상용,5.0,3.0,66.7
202210,유럽,포르투갈,공용,0.0,1.0,-100.0
202210,유럽,포르투갈,유학연수,1.0,0.0,0
202210,유럽,포르투갈,기타,94.0,237.0,-60.3
202210,유럽,포르투갈,전체,568.0,272.0,108.8
202210,유럽,오스트리아,관광,725.0,112.0,547.3
202210,유럽,오스트리아,상용,4.0,4.0,0.0
202210,유럽,오스트리아,공용,6.0,1.0,500.0
202210,유럽,오스트리아,유학연수,4.0,0.0,0
202210,유럽,오스트리아,기타,208.0,142.0,46.5
202210,유럽,오스트리아,전체,947.0,259.0,265.6
202210,유럽,핀란드,관광,632.0,62.0,919.4
202210,유럽,핀란드,상용,7.0,6.0,16.7
202210,유럽,핀란드,공용,1.0,0.0,0
202210,유럽,핀란드,유학연수,0.0,1.0,-100.0
202210,유럽,핀란드,기타,213.0,266.0,-19.9
202210,유럽,핀란드,전체,853.0,335.0,154.6
202210,유럽,벨기에,관광,938.0,104.0,801.9
202210,유럽,벨기에,상용,15.0,5.0,200.0
202210,유럽,벨기에,공용,2.0,0.0,0
202210,유럽,벨기에,유학연수,0.0,0.0,0
202210,유럽,벨기에,기타,179.0,139.0,28.8
202210,유럽,벨기에,전체,1134.0,248.0,357.3
202210,유럽,크로아티아,관광,233.0,71.0,228.2
202210,유럽,크로아티아,상용,7.0,1.0,600.0
202210,유럽,크로아티아,공용,0.0,2.0,-100.0
202210,유럽,크로아티아,유학연수,1.0,0.0,0
202210,유럽,크로아티아,기타,97.0,59.0,64.4
202210,유럽,크로아티아,전체,338.0,133.0,154.1
202210,유럽,그리스,관광,401.0,208.0,92.8
202210,유럽,그리스,상용,18.0,12.0,50.0
202210,유럽,그리스,공용,2.0,2.0,0.0
202210,유럽,그리스,유학연수,1.0,0.0,0
202210,유럽,그리스,기타,162.0,178.0,-9.0
202210,유럽,그리스,전체,584.0,400.0,46.0
202210,유럽,불가리아,관광,185.0,39.0,374.4
202210,유럽,불가리아,상용,1.0,0.0,0
202210,유럽,불가리아,공용,3.0,1.0,200.0
202210,유럽,불가리아,유학연수,0.0,1.0,-100.0
202210,유럽,불가리아,기타,140.0,106.0,32.1
202210,유럽,불가리아,전체,329.0,147.0,123.8
202210,유럽,덴마크,관광,956.0,111.0,761.3
202210,유럽,덴마크,상용,12.0,5.0,140.0
202210,유럽,덴마크,공용,2.0,2.0,0.0
202210,유럽,덴마크,유학연수,4.0,2.0,100.0
202210,유럽,덴마크,기타,70.0,60.0,16.7
202210,유럽,덴마크,전체,1044.0,180.0,480.0
202210,유럽,아일랜드,관광,457.0,43.0,962.8
202210,유럽,아일랜드,상용,6.0,1.0,500.0
202210,유럽,아일랜드,공용,2.0,0.0,0
202210,유럽,아일랜드,유학연수,0.0,1.0,-100.0
202210,유럽,아일랜드,기타,70.0,52.0,34.6
202210,유럽,아일랜드,전체,535.0,97.0,451.5
202210,유럽,기타,관광,2272.0,194.0,1_071.1
202210,유럽,기타,상용,14.0,11.0,27.3
202210,유럽,기타,공용,21.0,24.0,-12.5
202210,유럽,기타,유학연수,14.0,6.0,133.3
202210,유럽,기타,기타,662.0,427.0,55.0
202210,유럽,기타,전체,2983.0,662.0,350.6
202210,오세아니아,연도대륙,관광,9853.0,96.0,10_163.5
202210,오세아니아,연도대륙,상용,158.0,30.0,426.7
202210,오세아니아,연도대륙,공용,39.0,9.0,333.3
202210,오세아니아,연도대륙,유학연수,1.0,2.0,-50.0
202210,오세아니아,연도대륙,기타,1687.0,361.0,367.3
202210,오세아니아,연도대륙,전체,11738.0,498.0,2_257.0
202210,오세아니아,호주,관광,7891.0,76.0,10_282.9
202210,오세아니아,호주,상용,119.0,21.0,466.7
202210,오세아니아,호주,공용,23.0,9.0,155.6
202210,오세아니아,호주,유학연수,0.0,2.0,-100.0
202210,오세아니아,호주,기타,1053.0,207.0,408.7
202210,오세아니아,호주,전체,9086.0,315.0,2_784.4
202210,오세아니아,뉴질랜드,관광,1871.0,18.0,10_294.4
202210,오세아니아,뉴질랜드,상용,38.0,9.0,322.2
202210,오세아니아,뉴질랜드,공용,0.0,0.0,0
202210,오세아니아,뉴질랜드,유학연수,0.0,0.0,0
202210,오세아니아,뉴질랜드,기타,608.0,140.0,334.3
202210,오세아니아,뉴질랜드,전체,2517.0,167.0,1_407.2
202210,오세아니아,기타,관광,91.0,2.0,4_450.0
202210,오세아니아,기타,상용,1.0,0.0,0
202210,오세아니아,기타,공용,16.0,0.0,0
202210,오세아니아,기타,유학연수,1.0,0.0,0
202210,오세아니아,기타,기타,26.0,14.0,85.7
202210,오세아니아,기타,전체,135.0,16.0,743.8
202210,아프리카,연도대륙,관광,2385.0,90.0,2_550.0
202210,아프리카,연도대륙,상용,355.0,133.0,166.9
202210,아프리카,연도대륙,공용,194.0,64.0,203.1
202210,아프리카,연도대륙,유학연수,47.0,32.0,46.9
202210,아프리카,연도대륙,기타,1363.0,767.0,77.7
202210,아프리카,연도대륙,전체,4344.0,1086.0,300.0
202210,아프리카,남아프리카공화국,관광,520.0,9.0,5_677.8
202210,아프리카,남아프리카공화국,상용,3.0,2.0,50.0
202210,아프리카,남아프리카공화국,공용,9.0,1.0,800.0
202210,아프리카,남아프리카공화국,유학연수,1.0,0.0,0
202210,아프리카,남아프리카공화국,기타,215.0,82.0,162.2
202210,아프리카,남아프리카공화국,전체,748.0,94.0,695.7
202210,아프리카,기타,관광,1865.0,81.0,2_202.5
202210,아프리카,기타,상용,352.0,131.0,168.7
202210,아프리카,기타,공용,185.0,63.0,193.7
202210,아프리카,기타,유학연수,46.0,32.0,43.8
202210,아프리카,기타,기타,1148.0,685.0,67.6
202210,아프리카,기타,전체,3596.0,992.0,262.5
202210,기타,연도대륙,관광,14.0,6.0,133.3
202210,기타,연도대륙,상용,0.0,0.0,0
202210,기타,연도대륙,공용,0.0,0.0,0
202210,기타,연도대륙,유학연수,1.0,0.0,0
202210,기타,연도대륙,기타,3.0,0.0,0
202210,기타,연도대륙,전체,18.0,6.0,200.0
202210,기타,기타,관광,14.0,6.0,133.3
202210,기타,기타,상용,0.0,0.0,0
202210,기타,기타,공용,0.0,0.0,0
202210,기타,기타,유학연수,1.0,0.0,0
202210,기타,기타,기타,3.0,0.0,0
202210,기타,기타,전체,18.0,6.0,200.0
202210,교포,연도대륙,관광,0.0,0.0,0
202210,교포,연도대륙,상용,0.0,0.0,0
202210,교포,연도대륙,공용,0.0,0.0,0
202210,교포,연도대륙,유학연수,0.0,0.0,0
202210,교포,연도대륙,기타,3595.0,1728.0,108.0
202210,교포,연도대륙,전체,3595.0,1728.0,108.0
202210,교포,교포,관광,0.0,0.0,0
202210,교포,교포,상용,0.0,0.0,0
202210,교포,교포,공용,0.0,0.0,0
202210,교포,교포,유학연수,0.0,0.0,0
202210,교포,교포,기타,3595.0,1728.0,108.0
202210,교포,교포,전체,3595.0,1728.0,108.0
202211,대륙전체,연도,관광,341686.0,28734.0,1_089.1
202211,대륙전체,연도,상용,9855.0,2791.0,253.1
202211,대륙전체,연도,공용,4750.0,1876.0,153.2
202211,대륙전체,연도,유학연수,6313.0,3272.0,92.9
202211,대륙전체,연도,기타,97302.0,57685.0,68.7
202211,대륙전체,연도,전체,459906.0,94358.0,387.4
202211,아시아,연도대륙,관광,235921.0,12968.0,1_719.3
202211,아시아,연도대륙,상용,8302.0,2043.0,306.4
202211,아시아,연도대륙,공용,2164.0,336.0,544.0
202211,아시아,연도대륙,유학연수,4876.0,2674.0,82.3
202211,아시아,연도대륙,기타,61867.0,31140.0,98.7
202211,아시아,연도대륙,전체,313130.0,49161.0,536.9
202211,아시아,중국,관광,10331.0,1700.0,507.7
202211,아시아,중국,상용,1377.0,382.0,260.5
202211,아시아,중국,공용,15.0,6.0,150.0
202211,아시아,중국,유학연수,1266.0,1035.0,22.3
202211,아시아,중국,기타,11185.0,9349.0,19.6
202211,아시아,중국,전체,24174.0,12472.0,93.8
202211,아시아,일본,관광,59089.0,273.0,21_544.3
202211,아시아,일본,상용,1386.0,386.0,259.1
202211,아시아,일본,공용,72.0,8.0,800.0
202211,아시아,일본,유학연수,562.0,370.0,51.9
202211,아시아,일본,기타,1313.0,586.0,124.1
202211,아시아,일본,전체,62422.0,1623.0,3_746.1
202211,아시아,대만,관광,17063.0,61.0,27_872.1
202211,아시아,대만,상용,267.0,75.0,256.0
202211,아시아,대만,공용,10.0,1.0,900.0
202211,아시아,대만,유학연수,196.0,64.0,206.2
202211,아시아,대만,기타,378.0,174.0,117.2
202211,아시아,대만,전체,17914.0,375.0,4_677.1
202211,아시아,홍콩,관광,14409.0,31.0,46_380.6
202211,아시아,홍콩,상용,74.0,20.0,270.0
202211,아시아,홍콩,공용,2.0,0.0,0
202211,아시아,홍콩,유학연수,79.0,37.0,113.5
202211,아시아,홍콩,기타,157.0,31.0,406.5
202211,아시아,홍콩,전체,14721.0,119.0,12_270.6
202211,아시아,마카오,관광,92.0,0.0,0
202211,아시아,마카오,상용,1.0,1.0,0.0
202211,아시아,마카오,공용,0.0,0.0,0
202211,아시아,마카오,유학연수,2.0,3.0,-33.3
202211,아시아,마카오,기타,2.0,1.0,100.0
202211,아시아,마카오,전체,97.0,5.0,1_840.0
202211,아시아,필리핀,관광,14176.0,3391.0,318.0
202211,아시아,필리핀,상용,289.0,11.0,2_527.3
